retriever_date,dataset_name,monitoring_location_name,monitoring_location,monitoring_sublocation,monitoring_station,site_code,year,activity_start_date,activity_start_time,activity_end_date,activity_end_time,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_end_depth,layer_collection_start_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_status_id,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,activity_media_name,analysis_start_date,laboratory_name,laboratory_sample_id,field_comment,precip_rain_gauge_mm,digital_object_identifier,update_date,update_account
2022-08-16,LTER,239 LA CB,239,,,,2022,2022-08-16,08:14:01,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.80000,ug/L,2.50,0.00,0.30,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081603-01,,,,2023-05-16,chay
2022-08-30,LTER,239 LA CB,239,,,,2022,2022-08-30,11:30:22,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,248.00000,ug/L,5.00,4.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022083004-02,,,,2023-05-16,chay
2022-08-30,LTER,239 LA CB,239,,,,2022,2022-08-30,11:05:33,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,262.00000,ug/L,3.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022083004-01,,,,2023-05-16,chay
2022-08-30,LTER,239 LA CB,239,,,,2022,2022-08-30,11:05:33,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.30000,ug/L,3.50,0.00,0.49,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-13,jdearnley,2022083004-01,,,,2023-05-16,chay
2022-08-30,LTER,239 LA CB,239,,,,2022,2022-08-30,11:30:22,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.20000,ug/L,5.00,4.00,0.49,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-13,jdearnley,2022083004-02,,,,2023-05-16,chay
2022-06-01,LTER,373 LA CB,373,LA,CB,,2022,2022-06-01,09:48:37,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,183.00000,ug/L,2.75,0.00,34.8,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060102-01,,,,2023-05-16,chay
2022-06-01,LTER,373 LA CB,373,LA,CB,,2022,2022-06-01,09:55:47,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,184.00000,ug/L,9.00,3.25,34.8,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060102-02,,,,2023-05-16,chay
2022-06-01,LTER,373 LA CB,373,LA,CB,,2022,2022-06-01,09:48:37,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.50000,ug/L,2.75,0.00,0.88,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060102-01,,,,2023-05-16,chay
2022-06-01,LTER,373 LA CB,373,LA,CB,,2022,2022-06-01,09:55:47,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.60000,ug/L,9.00,3.25,0.88,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060102-02,,,,2023-05-16,chay
2022-06-15,LTER,373 LA CB,373,LA,CB,,2022,2022-06-15,09:06:53,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,204.00000,ug/L,11.00,3.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022061503-02,,,,2023-05-16,chay
2022-06-15,LTER,373 LA CB,373,LA,CB,,2022,2022-06-15,09:03:49,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,217.00000,ug/L,2.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022061503-01,,,,2023-05-16,chay
2022-06-15,LTER,373 LA CB,373,LA,CB,,2022,2022-06-15,09:06:53,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.20000,ug/L,11.00,3.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022061503-02,,,,2023-05-16,chay
2022-06-15,LTER,373 LA CB,373,LA,CB,,2022,2022-06-15,09:03:49,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.80000,ug/L,2.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022061503-01,,,,2023-05-16,chay
2022-06-29,LTER,373 LA CB,373,LA,CB,,2022,2022-06-29,09:50:02,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,173.00000,ug/L,12.00,4.25,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062902-02,,,,2023-05-16,chay
2022-06-29,LTER,373 LA CB,373,LA,CB,,2022,2022-06-29,09:40:57,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,179.00000,ug/L,3.75,0.00,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062902-01,,,,2023-05-16,chay
2022-06-29,LTER,373 LA CB,373,LA,CB,,2022,2022-06-29,09:40:52,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,188.00000,ug/L,3.75,0.00,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062902-06,,,,2023-05-16,chay
2022-06-29,LTER,373 LA CB,373,LA,CB,,2022,2022-06-29,09:40:52,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.30000,ug/L,3.75,0.00,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062902-06,,,,2023-05-16,chay
2022-06-29,LTER,373 LA CB,373,LA,CB,,2022,2022-06-29,09:40:57,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.60000,ug/L,3.75,0.00,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062902-01,,,,2023-05-16,chay
2022-06-29,LTER,373 LA CB,373,LA,CB,,2022,2022-06-29,09:50:02,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.40000,ug/L,12.00,4.25,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062902-02,,,,2023-05-16,chay
2022-07-27,LTER,373 LA CB,373,LA,CB,,2022,2022-07-27,09:37:44,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,196.00000,ug/L,11.00,4.75,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072703-02,,,,2023-05-16,chay
2022-07-27,LTER,373 LA CB,373,LA,CB,,2022,2022-07-27,09:19:39,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,197.00000,ug/L,4.25,0.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072703-01,,,,2023-05-16,chay
2022-07-27,LTER,373 LA CB,373,LA,CB,,2022,2022-07-27,09:19:39,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.90000,ug/L,4.25,0.00,0.50,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072703-01,,,,2023-05-16,chay
2022-07-27,LTER,373 LA CB,373,LA,CB,,2022,2022-07-27,09:37:44,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.40000,ug/L,11.00,4.75,0.50,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072703-02,,,,2023-05-16,chay
2022-08-10,LTER,373 LA CB,373,LA,CB,,2022,2022-08-10,09:16:12,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,187.00000,ug/L,10.00,5.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081002-02,,,,2023-05-16,chay
2022-08-10,LTER,373 LA CB,373,LA,CB,,2022,2022-08-10,08:50:08,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,194.00000,ug/L,4.50,0.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081002-01,,,,2023-05-16,chay
2022-08-10,LTER,373 LA CB,373,LA,CB,,2022,2022-08-10,08:59:57,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,196.00000,ug/L,4.50,0.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081002-06,,,,2023-05-16,chay
2022-08-10,LTER,373 LA CB,373,LA,CB,,2022,2022-08-10,08:59:57,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.80000,ug/L,4.50,0.00,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081002-06,,,,2023-05-16,chay
2022-08-10,LTER,373 LA CB,373,LA,CB,,2022,2022-08-10,09:16:12,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.10000,ug/L,10.00,5.00,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081002-02,,,,2023-05-16,chay
2022-08-10,LTER,373 LA CB,373,LA,CB,,2022,2022-08-10,08:50:08,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.80000,ug/L,4.50,0.00,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022081002-01,,,,2023-05-16,chay
2022-08-24,LTER,373 LA CB,373,LA,CB,,2022,2022-08-24,09:24:30,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,216.00000,ug/L,4.00,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082403-01,,,,2023-05-16,chay
2022-08-24,LTER,373 LA CB,373,LA,CB,,2022,2022-08-24,12:50:44,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,203.00000,ug/L,10.00,4.50,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082403-02,,,,2023-05-16,chay
2022-08-24,LTER,373 LA CB,373,LA,CB,,2022,2022-08-24,09:24:30,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.10000,ug/L,4.00,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082403-01,,,,2023-05-16,chay
2022-08-24,LTER,373 LA CB,373,LA,CB,,2022,2022-08-24,12:50:44,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.90000,ug/L,10.00,4.50,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082403-02,,,,2023-05-16,chay
2022-06-28,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-06-28,14:00:51,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,205.00000,ug/L,2.50,0.00,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062804-01,,,,2023-05-16,chay
2022-06-28,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-06-28,14:10:57,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,203.00000,ug/L,8.00,3.00,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062804-02,,,,2023-05-16,chay
2022-06-28,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-06-28,14:00:51,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,4.50000,ug/L,2.50,0.00,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062804-01,,,,2023-05-16,chay
2022-06-28,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-06-28,14:10:57,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,4.50000,ug/L,8.00,3.00,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062804-02,,,,2023-05-16,chay
2022-08-09,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-08-09,13:29:38,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,210.00000,ug/L,7.00,3.75,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080904-02,,,,2023-05-16,chay
2022-08-09,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-08-09,13:07:33,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,223.00000,ug/L,3.25,0.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080904-01,,,,2023-05-16,chay
2022-08-09,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-08-09,13:07:33,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.00000,ug/L,3.25,0.00,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080904-01,,,,2023-05-16,chay
2022-08-09,Quaternary ammonia compounds,375 LA CB,375,LA,CB,,2022,2022-08-09,13:29:38,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.10000,ug/L,7.00,3.75,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080904-02,,,,2023-05-16,chay
2022-06-28,Microplastics,378 LA CB,378,LA,CB,,2022,2022-06-28,08:11:40,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,252.00000,ug/L,7.00,3.00,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062802-02,,,,2023-05-16,chay
2022-06-28,Microplastics,378 LA CB,378,LA,CB,,2022,2022-06-28,07:57:35,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,256.00000,ug/L,2.50,0.00,19.2,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062802-01,,,,2023-05-16,chay
2022-06-28,Microplastics,378 LA CB,378,LA,CB,,2022,2022-06-28,08:11:40,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.70000,ug/L,7.00,3.00,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062802-02,,,,2023-05-16,chay
2022-06-28,Microplastics,378 LA CB,378,LA,CB,,2022,2022-06-28,07:57:35,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.80000,ug/L,2.50,0.00,0.34,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062802-01,,,,2023-05-16,chay
2022-07-26,Microplastics,378 LA CB,378,LA,CB,,2022,2022-07-26,08:35:30,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,248.00000,ug/L,6.00,3.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072602-02,,,,2023-05-16,chay
2022-07-26,Microplastics,378 LA CB,378,LA,CB,,2022,2022-07-26,08:30:24,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,256.00000,ug/L,2.50,0.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072602-01,,,,2023-05-16,chay
2022-07-26,Microplastics,378 LA CB,378,LA,CB,,2022,2022-07-26,08:30:24,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,0.00000,ug/L,2.50,0.00,0.50,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072602-01,,,,2023-05-16,chay
2022-07-26,Microplastics,378 LA CB,378,LA,CB,,2022,2022-07-26,08:35:30,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,0.90000,ug/L,6.00,3.00,0.50,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022072602-02,,,,2023-05-16,chay
2022-08-09,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-09,09:00:19,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,234.00000,ug/L,6.00,3.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080902-02,,,,2023-05-16,chay
2022-08-09,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-09,08:45:13,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,244.00000,ug/L,2.50,0.00,12.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080902-01,,,,2023-05-16,chay
2022-08-09,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-09,09:00:19,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.70000,ug/L,6.00,3.00,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080902-02,,,,2023-05-16,chay
2022-08-09,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-09,08:45:13,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.30000,ug/L,2.50,0.00,0.24,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-06,bcooney,2022080902-01,,,,2023-05-16,chay
2022-08-23,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-23,09:01:40,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,260.00000,ug/L,6.00,2.75,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082302-02,,,,2023-05-16,chay
2022-08-23,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-23,08:52:35,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,281.00000,ug/L,2.25,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082302-01,,,,2023-05-16,chay
2022-08-23,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-23,08:52:35,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.20000,ug/L,2.25,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082302-01,,,,2023-05-16,chay
2022-08-23,Microplastics,378 LA CB,378,LA,CB,,2022,2022-08-23,09:01:40,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.90000,ug/L,6.00,2.75,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-07,bcooney,2022082302-02,,,,2023-05-16,chay
2022-06-08,LTER,442 LA CB,442,LA,CB,,2022,2022-06-08,09:35:42,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,304.00000,ug/L,7.00,1.50,16.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060802-02,,,,2023-05-16,chay
2022-06-08,LTER,442 LA CB,442,LA,CB,,2022,2022-06-08,09:30:38,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,283.00000,ug/L,1.00,0.00,16.0,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060802-01,,,,2023-05-16,chay
2022-06-08,LTER,442 LA CB,442,LA,CB,,2022,2022-06-08,09:30:38,,,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,1.10000,ug/L,1.00,0.00,0.76,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060802-01,,,,2023-05-16,chay
2022-06-08,LTER,442 LA CB,442,LA,CB,,2022,2022-06-08,09:35:42,,,,meta,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.30000,ug/L,7.00,1.50,0.76,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-09-15,bcooney,2022060802-02,,,,2023-05-16,chay
2022-06-22,LTER,442 LA CB,442,LA,CB,,2022,2022-06-22,08:52:19,,,,meta,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,266.00000,ug/L,7.00,2.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062202-02,,,,2023-05-16,chay
2022-06-22,LTER,442 LA CB,442,LA,CB,,2022,2022-06-22,08:38:46,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,258.00000,ug/L,1.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062202-05,,,,2023-05-16,chay
2022-06-22,LTER,442 LA CB,442,LA,CB,,2022,2022-06-22,08:38:08,,,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,266.00000,ug/L,1.50,0.00,,ug/L,Method Detection Level,Preliminary,,ELA-TDN/TDP,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,2022-12-05,bcooney,2022062202-01,,,,2023-05-16,chay
